id,age,education,default,balance,housing,loan,day,month,latestday,duration,campaign,previous,y
21812,31,2,0,916,1,1,11,7,221,172,2,0,0
21813,61,2,0,4243,0,0,30,4,150,315,1,2,1
21814,42,2,0,227,1,1,29,1,59,124,3,0,0
21815,51,2,0,955,0,1,17,12,377,221,3,0,1
21816,36,2,0,35,0,0,29,8,269,493,2,0,0
21817,33,3,0,2441,1,1,19,1,49,154,1,0,0
21818,47,0,0,66,0,0,26,2,86,297,1,1,0
21819,46,2,0,7,0,0,17,6,197,110,2,0,0
21820,42,2,0,1288,1,0,2,2,62,18,1,0,0
21821,27,2,0,-247,1,1,4,6,184,344,2,0,0
21822,60,2,0,106,0,0,21,8,261,216,3,1,1
21823,42,3,0,2463,0,0,26,10,326,183,2,0,0
21824,45,3,0,1,0,0,6,8,246,490,2,0,1
21825,50,3,0,4654,0,0,17,1,47,251,2,0,0
21826,53,2,0,1357,0,0,28,1,58,146,1,0,0
21827,43,2,0,30,0,0,14,5,164,60,5,2,0
21828,31,3,0,144,1,0,16,5,166,676,1,0,1
21829,37,3,0,539,0,0,18,1,48,540,2,3,0
21830,39,2,0,-54,1,1,30,6,210,252,4,0,0
21831,37,2,0,134,1,0,8,5,158,200,1,0,0
21832,28,2,0,47,0,0,22,7,232,405,2,0,0
21833,50,3,0,5423,1,0,21,1,51,75,3,0,0
21834,35,0,0,2326,1,1,16,9,286,319,1,0,1
21835,34,2,0,1928,1,0,26,5,176,140,2,0,0
21836,38,2,0,1190,1,0,4,6,184,81,2,3,1
21837,56,1,0,-154,1,0,27,5,177,127,1,0,0
21838,28,2,0,67,0,0,20,8,260,329,3,2,1
21839,43,2,0,2041,1,1,29,5,179,162,5,0,0
21840,38,1,0,6843,0,0,2,6,182,89,1,0,0
21841,45,3,0,81,0,1,30,7,240,61,3,0,0
21842,52,1,0,135,0,0,8,8,248,172,9,0,0
21843,29,1,0,722,1,0,15,5,165,78,1,1,0
21844,48,1,0,194,1,0,14,5,164,263,1,0,0
21845,53,2,0,2687,1,0,29,1,59,373,1,0,0
21846,34,1,0,5299,1,0,26,6,206,75,5,0,0
21847,59,1,0,143,1,0,19,6,199,11,1,0,0
21848,31,3,0,3343,0,0,3,9,273,365,1,1,1
21849,30,3,0,317,0,0,12,8,252,134,8,0,0
21850,47,2,0,79,0,1,18,1,48,136,5,0,0
21851,37,2,1,0,0,0,18,6,198,236,1,0,0
21852,41,3,0,10346,0,0,14,12,374,352,1,3,0
21853,43,2,0,-236,1,0,28,7,238,745,7,0,1
21854,50,2,0,4,0,0,10,7,220,200,5,0,0
21855,39,2,0,300,1,1,28,5,178,180,2,0,0
21856,41,2,0,8491,1,0,18,1,48,929,1,0,1
21857,55,2,0,971,0,1,8,7,218,154,1,0,0
21858,35,2,0,2897,0,0,9,6,189,243,2,0,0
21859,43,1,0,36,1,0,9,5,159,163,2,0,0
21860,50,2,0,503,1,0,24,7,234,186,2,0,0
21861,46,3,0,242,0,0,4,8,244,120,2,1,1
21862,27,2,0,564,1,0,9,5,159,257,3,0,0
21863,31,3,0,1183,1,0,27,5,177,676,6,0,0
21864,31,2,0,1270,1,0,14,5,164,291,1,1,0
21865,40,2,0,406,0,0,17,1,47,205,2,0,0
21866,33,2,0,-416,1,0,16,5,166,767,2,0,1
21867,34,2,0,291,1,0,6,6,186,111,5,0,0
21868,41,2,0,323,1,0,17,4,137,949,2,6,1
21869,43,2,0,1138,0,0,16,4,136,132,2,0,0
21870,61,3,0,0,1,0,15,4,135,114,1,0,0
21871,38,2,0,284,1,1,3,6,183,1030,6,0,0
21872,54,1,0,211,0,0,19,6,199,200,2,0,0
21873,58,2,0,5680,0,1,18,1,48,237,2,0,0
21874,34,2,0,656,1,0,15,5,165,10,7,1,0
21875,31,2,0,122,1,0,15,5,165,49,1,1,0
21876,39,2,0,0,1,0,23,5,173,210,2,0,0
21877,38,3,0,1101,0,0,30,4,150,800,1,0,1
21878,65,1,0,493,0,0,2,2,62,348,1,2,0
21879,25,2,0,-375,1,0,14,7,224,61,2,0,0
21880,56,2,0,1316,0,0,30,7,240,76,5,0,0
21881,37,3,0,6743,0,0,28,8,268,13,13,0,0
21882,49,3,0,934,0,1,21,1,51,158,4,0,0
21883,56,3,0,2959,1,0,18,5,168,325,1,0,0
21884,46,2,0,164,1,0,9,5,159,229,2,0,0
21885,60,0,0,878,0,0,13,8,253,106,2,0,0
21886,40,2,0,178,1,0,15,5,165,188,1,0,0
21887,30,3,0,8535,0,0,18,6,198,393,2,0,1
21888,36,3,0,72,1,0,8,5,158,80,1,0,0
21889,55,2,0,1569,1,0,8,5,158,156,4,0,0
21890,50,2,0,173,1,0,12,5,162,7,5,15,0
21891,34,2,0,496,1,0,13,5,163,333,1,0,1
21892,60,1,0,838,0,0,9,7,219,147,1,0,0
21893,33,2,0,625,1,0,28,5,178,410,1,0,0
21894,55,2,0,-14,1,0,12,5,162,82,4,0,0
21895,44,3,0,6486,0,0,30,7,240,272,4,0,0
21896,41,1,0,33,1,1,30,7,240,125,5,0,0
21897,39,2,0,2239,0,0,17,6,197,133,2,0,0
21898,27,3,0,1993,1,0,5,5,155,102,5,0,0
21899,39,2,0,1170,0,0,6,6,186,383,1,0,0
21900,46,1,0,91,1,0,13,5,163,215,1,0,0
21901,57,1,0,0,0,0,28,7,238,1037,3,0,0
21902,40,3,0,9541,0,0,20,1,50,128,2,1,0
21903,31,2,0,1406,1,1,13,4,133,1091,2,0,1
21904,37,2,0,1140,1,0,14,5,164,33,3,0,0
21905,46,2,0,0,1,0,22,6,202,154,1,1,0
21906,35,2,0,1831,1,0,13,5,163,96,2,2,0
21907,61,1,0,6384,0,0,16,10,316,55,2,0,0
21908,45,2,0,497,1,0,20,4,140,72,1,2,0
21909,25,2,0,18,1,0,22,7,232,129,1,0,0
21910,59,1,0,0,0,1,28,7,238,40,2,0,0
21911,54,1,0,136,1,0,3,4,123,352,1,2,0
21912,36,3,0,539,0,0,11,8,251,176,1,0,0
21913,36,2,0,24,1,1,11,6,191,100,5,0,0
21914,30,2,1,-846,1,0,13,5,163,117,1,0,0
21915,36,3,0,608,0,0,26,8,266,125,2,0,0
21916,44,2,0,633,1,0,13,5,163,1032,1,0,0
21917,34,2,0,1281,0,0,5,2,65,237,1,0,0
21918,37,1,0,912,1,0,12,5,162,637,3,22,1
21919,45,2,0,144,1,1,14,7,224,154,4,0,0
21920,39,3,0,3575,0,1,18,8,258,74,3,0,0
21921,54,0,0,7864,1,0,15,5,165,145,4,0,0
21922,43,2,0,4945,1,0,3,9,273,219,3,2,1
21923,38,2,0,329,1,1,16,7,226,111,4,0,0
21924,33,3,0,1636,1,1,3,4,123,105,1,1,0
21925,38,2,0,865,1,0,30,4,150,503,3,0,0
21926,54,3,0,1331,0,0,25,8,265,240,9,0,0
21927,56,2,0,1886,1,0,19,1,49,682,1,0,0
21928,30,3,0,388,0,0,13,8,253,157,1,0,0
21929,55,3,0,5804,0,0,24,6,204,56,3,0,0
21930,52,1,0,-490,1,1,28,8,268,74,10,0,0
21931,71,2,0,0,0,0,26,2,86,771,1,1,1
21932,49,3,0,11,0,0,22,8,262,251,2,0,0
21933,31,2,0,8,1,0,2,6,182,123,1,0,0
21934,59,2,0,145,1,0,12,5,162,556,2,13,1
21935,37,3,0,43,1,0,20,4,140,328,2,2,0
21936,58,3,0,3237,0,0,31,10,331,615,1,0,1
21937,26,2,0,277,0,0,14,5,164,514,2,0,0
21938,41,0,0,402,1,0,4,2,64,604,1,2,0
21939,55,3,0,17,0,0,19,8,259,129,4,0,0
21940,45,2,0,25,1,0,28,5,178,82,4,0,0
21941,36,2,0,660,1,1,17,4,137,430,1,0,0
21942,27,2,0,0,1,0,17,7,227,991,5,0,1
21943,36,1,0,2176,1,0,28,5,178,52,2,0,0
21944,52,2,0,1527,0,1,20,1,50,276,1,1,0
21945,41,2,0,1521,1,0,8,4,128,46,4,0,0
21946,64,1,0,67,0,0,25,8,265,153,1,0,0
21947,32,3,0,813,0,0,28,8,268,114,7,0,0
21948,30,2,0,501,1,1,20,1,50,994,1,1,1
21949,52,2,0,-488,1,0,29,5,179,322,1,0,0
21950,42,2,0,-437,1,1,27,5,177,318,1,0,0
21951,44,1,0,3706,0,0,17,6,197,209,3,0,0
21952,34,2,0,440,1,0,6,5,156,445,2,2,0
21953,55,1,0,1373,0,0,9,5,159,1087,2,0,0
21954,31,3,0,0,0,0,27,8,267,581,6,0,1
21955,45,2,0,636,1,0,16,5,166,287,4,0,0
21956,31,3,0,-429,1,1,27,5,177,207,1,0,0
21957,50,1,0,65,1,0,12,5,162,11,1,0,0
21958,41,1,0,1491,1,0,19,1,49,145,2,0,0
21959,60,1,0,1723,0,0,4,5,154,160,4,3,0
21960,33,3,0,94,1,0,5,5,155,955,2,0,1
21961,30,3,0,-266,0,1,25,8,265,66,4,0,0
21962,31,2,0,-579,1,0,26,5,176,150,1,0,0
21963,42,0,0,0,0,0,26,5,176,270,2,0,0
21964,46,1,0,201,0,0,29,8,269,163,6,0,0
21965,46,2,0,1352,1,0,6,2,66,193,1,0,0
21966,52,2,0,955,0,1,3,2,63,153,1,3,1
21967,37,2,0,857,1,0,28,1,58,132,1,0,0
21968,30,3,0,297,0,0,8,1,38,188,1,0,1
21969,53,1,0,4086,0,0,20,6,200,14,3,0,0
21970,39,3,0,0,0,0,8,8,248,34,2,0,0
21971,35,2,0,28,0,1,2,7,212,159,3,0,0
21972,77,1,0,2590,0,0,12,8,252,345,1,20,1
21973,40,0,0,2357,0,0,18,6,198,66,3,0,0
21974,37,2,0,793,0,0,7,10,307,130,1,0,0
21975,33,2,0,889,1,0,4,2,64,139,1,0,0
21976,58,2,0,5523,0,0,20,6,200,141,1,0,0
21977,25,2,0,1135,1,0,12,5,162,396,3,0,0
21978,27,2,0,18188,1,0,12,6,192,541,17,0,1
21979,60,3,0,872,0,0,28,8,268,37,5,0,0
21980,27,3,0,5214,1,0,28,5,178,94,1,0,0
21981,29,2,0,1008,1,0,23,5,173,426,9,0,0
21982,42,0,0,1260,1,0,14,5,164,79,3,0,0
21983,35,3,0,2880,0,0,29,1,59,42,1,0,0
21984,44,2,0,938,0,0,12,6,192,406,1,0,0
21985,55,3,0,0,0,0,17,1,47,252,3,0,0
21986,44,2,0,132,0,0,21,12,381,103,5,4,0
21987,46,2,0,6215,0,0,16,6,196,155,1,0,0
21988,35,2,0,154,1,0,23,5,173,211,4,0,0
21989,35,3,0,181,1,0,8,8,248,130,4,0,0
21990,50,2,0,193,1,0,18,6,198,305,6,0,0
21991,56,2,0,1454,0,0,30,1,60,479,1,0,0
21992,36,2,0,2390,1,0,20,5,170,446,12,0,0
21993,35,2,0,322,1,1,20,6,200,590,4,0,0
21994,55,2,0,35,1,0,20,8,260,126,4,0,0
21995,42,3,0,308,0,0,30,1,60,114,2,0,0
21996,45,2,0,143,0,0,5,6,185,201,1,0,0
21997,27,2,0,-124,0,0,18,7,228,217,1,0,0
21998,57,2,0,49,1,1,25,8,265,93,4,0,0
21999,29,3,0,198,1,0,4,8,244,453,1,1,0
22000,53,1,0,0,0,1,27,6,207,747,1,0,0
22001,31,2,0,616,1,0,12,5,162,185,3,0,0
22002,51,2,0,53,1,0,26,5,176,140,2,0,0
22003,47,2,0,-59,1,1,11,5,161,502,1,2,0
22004,28,2,0,2385,1,0,4,6,184,119,2,0,0
22005,31,3,0,796,0,1,21,1,51,150,1,0,0
22006,59,1,0,55,0,0,7,7,217,13,20,0,0
22007,39,2,0,8876,0,0,4,5,154,106,1,2,0
22008,45,1,0,4170,1,1,20,5,170,114,3,0,0
22009,50,2,0,1557,1,0,7,5,157,263,6,0,0
22010,59,3,0,2764,0,0,24,12,384,237,1,2,0
22011,31,2,0,-305,0,1,20,8,260,83,3,0,0
22012,25,2,0,1116,1,0,12,5,162,85,2,3,0
22013,64,3,0,2331,0,0,9,1,39,201,1,0,1
22014,36,3,0,1354,0,0,7,9,277,281,3,2,1
22015,25,2,0,616,0,1,28,7,238,117,4,0,0
22016,37,2,0,1472,1,0,3,2,63,126,3,0,0
22017,52,1,0,994,0,0,17,7,227,188,3,0,0
22018,34,2,0,225,1,0,28,5,178,342,2,0,0
22019,40,1,0,60,0,0,20,1,50,325,2,0,0
22020,53,2,0,352,1,0,20,4,140,58,5,0,0
22021,42,2,0,0,1,0,7,5,157,275,4,0,0
22022,49,2,0,5028,1,0,12,5,162,891,1,0,0
22023,38,2,0,680,1,0,19,5,169,144,2,0,0
22024,37,2,0,5447,1,1,17,1,47,1789,1,0,1
22025,56,2,1,-1122,1,1,21,1,51,220,1,0,0
22026,24,3,0,10,1,0,18,5,168,78,2,2,0
22027,42,2,0,71,0,0,17,1,47,80,1,0,0
22028,55,1,0,2384,0,1,21,8,261,331,20,0,0
22029,35,1,0,45,0,1,6,6,186,81,1,0,0
22030,33,2,0,941,1,0,26,5,176,218,2,0,0
22031,48,2,0,126,1,1,6,5,156,379,2,0,0
22032,46,2,0,0,1,0,5,3,95,135,1,0,0
22033,32,3,0,143,1,1,22,7,232,115,3,0,0
22034,41,3,0,285,0,1,21,1,51,158,1,0,0
22035,57,3,0,561,0,0,5,6,185,21,1,0,0
22036,34,3,0,157,1,0,12,8,252,117,2,0,0
22037,26,3,0,2857,0,0,3,7,213,446,1,0,1
22038,36,1,0,8135,1,0,20,5,170,522,1,0,0
22039,45,3,0,0,0,1,15,7,225,112,4,0,0
22040,27,3,0,0,1,0,5,2,65,196,1,0,0
22041,37,3,0,1851,0,0,30,4,150,166,1,0,0
22042,45,2,0,434,0,1,24,7,234,180,19,0,0
22043,42,2,0,1133,1,0,7,7,217,375,3,0,0
22044,32,2,0,752,1,0,21,1,51,82,4,1,0
22045,31,2,0,503,0,0,20,1,50,178,1,0,0
22046,43,2,0,3196,1,1,19,5,169,159,3,0,0
22047,30,2,0,-36,0,0,16,7,226,561,9,0,1
22048,76,1,0,1492,0,0,3,1,33,383,1,0,1
22049,39,3,0,-204,1,0,28,8,268,144,4,0,0
22050,31,2,0,263,1,0,13,5,163,150,2,0,0
22051,47,2,0,232,1,0,5,5,155,166,2,1,0
22052,58,1,0,2969,0,0,30,4,150,130,1,0,0
22053,45,2,0,129,1,0,2,3,92,145,1,0,0
22054,31,3,0,302,1,1,4,2,64,181,1,1,0
22055,30,2,0,523,0,1,3,3,93,83,1,0,1
22056,47,3,0,186,0,0,20,1,50,70,2,0,0
22057,32,2,0,49,1,0,27,5,177,135,5,0,0
22058,43,2,0,3403,1,0,12,1,42,707,2,2,1
22059,35,2,0,294,1,0,9,3,99,301,1,4,1
22060,41,2,0,0,1,0,2,2,62,154,2,1,0
22061,46,1,0,687,0,0,19,8,259,125,13,0,0
22062,50,2,0,1683,0,0,9,7,219,56,1,0,0
22063,33,3,0,1699,0,0,28,1,58,202,1,3,1
22064,27,1,0,1128,1,0,30,6,210,88,4,0,0
22065,45,2,0,4466,1,0,3,6,183,110,1,0,0
22066,39,2,0,653,0,0,11,6,191,54,4,0,0
22067,43,3,0,359,1,0,12,5,162,899,3,0,0
22068,49,1,0,-347,1,1,4,6,184,213,3,0,0
22069,45,3,0,23,1,1,13,5,163,234,3,0,0
22070,51,2,0,1524,1,0,18,1,48,112,2,0,0
22071,51,2,0,154,1,0,15,5,165,285,1,0,0
22072,57,0,0,657,0,0,12,6,192,344,1,0,0
22073,49,2,0,267,0,0,9,2,69,23,5,0,0
22074,36,2,0,0,1,0,6,5,156,337,1,0,0
22075,55,3,0,2171,1,1,13,5,163,318,5,1,0
22076,39,3,0,1092,0,0,26,8,266,205,7,0,0
22077,36,2,0,690,1,0,23,5,173,86,2,0,0
22078,52,0,0,2240,1,0,13,5,163,845,1,0,1
22079,40,3,0,269,1,0,15,5,165,11,8,0,0
22080,31,2,0,1301,1,0,13,5,163,140,3,0,0
22081,29,3,0,559,0,0,3,2,63,143,2,0,0
22082,21,2,0,2488,0,0,30,6,210,258,6,3,1
22083,35,1,0,305,1,0,25,7,235,168,2,0,0
22084,36,2,0,54,0,0,22,5,172,563,1,0,0
22085,40,3,0,105,1,1,27,8,267,166,9,0,0
22086,34,2,0,0,1,0,27,5,177,197,2,0,0
22087,49,3,0,3022,0,0,19,6,199,38,1,0,0
22088,55,2,0,6958,1,1,13,5,163,178,2,0,0
22089,28,3,0,224,1,0,18,5,168,567,2,0,0
22090,57,2,0,0,0,1,22,7,232,127,2,0,0
22091,40,2,0,96,1,1,17,4,137,276,2,2,0
22092,37,3,0,41,0,0,14,7,224,388,3,0,0
22093,33,3,0,1163,1,0,10,7,220,210,1,0,0
22094,38,3,0,89,1,0,14,5,164,71,1,10,0
22095,34,3,0,4131,1,0,27,5,177,172,7,0,0
22096,51,2,0,563,1,0,17,7,227,117,3,0,0
22097,32,2,0,3181,1,0,21,1,51,118,2,7,0
22098,58,2,0,1894,0,0,11,8,251,153,6,0,0
22099,32,2,0,-428,1,0,13,5,163,518,1,0,0
22100,59,3,0,220,1,0,16,7,226,30,2,0,0
22101,31,2,0,3311,1,0,20,5,170,719,1,0,1
22102,28,2,0,788,1,0,18,5,168,11,14,0,0
22103,49,3,0,-471,1,0,20,1,50,77,3,7,0
22104,38,2,0,6706,0,0,26,3,116,143,2,0,0
22105,26,3,0,800,1,0,30,1,60,405,2,0,0
22106,36,3,0,506,0,0,3,1,33,217,1,2,1
22107,40,3,0,-4,1,0,5,5,155,2033,1,0,0
22108,29,2,0,0,0,0,17,7,227,58,1,0,0
22109,40,1,0,481,1,0,20,4,140,228,3,1,0
22110,27,2,0,153,1,0,20,4,140,198,3,1,0
22111,54,1,0,244,1,0,29,7,239,337,2,0,0
22112,57,1,0,8278,0,0,17,1,47,408,3,0,0
22113,32,2,0,4843,0,0,8,8,248,63,4,0,0
22114,34,2,0,1313,0,0,12,8,252,176,1,6,0
22115,34,3,0,2657,1,0,11,8,251,159,3,0,0
22116,43,2,0,87,0,0,22,7,232,183,1,0,0
22117,38,2,0,50,1,1,11,7,221,545,2,0,0
22118,32,2,0,3322,1,0,20,4,140,380,1,4,0
22119,55,2,0,2055,1,0,16,5,166,1023,4,0,0
22120,30,3,0,0,0,0,25,8,265,144,18,0,0
22121,47,2,0,3644,0,0,9,6,189,83,2,0,0
22122,25,3,0,1433,1,0,15,5,165,520,1,0,0
22123,30,3,0,613,0,0,1,10,301,214,1,0,0
22124,31,0,0,668,0,0,18,1,48,75,2,0,0
22125,26,0,0,2020,0,0,28,1,58,42,3,0,0
22126,42,2,0,687,1,1,23,5,173,229,1,0,0
22127,33,2,0,585,1,0,21,7,231,147,5,0,0
22128,52,3,0,0,1,1,7,5,157,541,3,5,0
22129,37,2,0,2924,0,0,31,7,241,74,2,0,0
22130,51,2,0,505,1,0,7,7,217,199,4,0,0
22131,75,0,0,7819,0,0,15,2,75,261,1,4,0
22132,29,2,0,3672,1,1,28,5,178,1210,1,0,0
22133,32,3,0,643,0,0,22,10,322,287,1,0,0
22134,38,2,0,2048,0,1,14,5,164,123,1,0,0
22135,37,3,0,1758,0,0,8,6,188,98,2,0,0
22136,27,1,0,-79,1,0,30,5,180,385,5,0,0
22137,30,2,0,0,0,0,20,4,140,111,1,0,0
22138,30,3,0,702,0,1,31,7,241,40,29,0,0
22139,49,2,0,59,1,0,9,6,189,154,10,0,0
22140,29,2,0,853,0,1,4,2,64,239,7,0,0
22141,56,0,0,230,0,0,8,9,278,167,1,2,0
22142,35,3,0,4788,1,0,3,6,183,227,1,0,0
22143,35,3,0,431,0,0,17,8,257,343,2,1,1
22144,34,0,0,201,1,0,18,5,168,78,1,0,0
22145,44,1,0,0,0,0,11,6,191,112,2,0,0
22146,48,2,0,295,1,0,17,1,47,123,1,2,0
22147,54,3,0,1180,0,0,19,1,49,394,2,0,0
22148,38,1,0,162,1,0,8,5,158,200,2,0,0
22149,50,2,0,-54,1,0,7,8,247,46,2,0,0
22150,43,3,0,0,0,0,2,2,62,319,2,0,0
22151,39,3,0,1802,0,0,25,1,55,129,2,2,0
22152,36,3,0,40,0,0,26,8,266,359,3,0,0
22153,36,3,0,276,1,0,22,8,262,131,2,0,0
22154,38,2,0,0,1,0,9,6,189,254,1,0,0
22155,29,2,0,416,1,0,14,5,164,1118,2,0,0
22156,42,2,0,734,1,0,16,4,136,332,2,3,0
22157,56,2,0,4914,0,0,18,8,258,70,4,0,0
22158,56,1,0,93,1,0,7,5,157,282,2,0,0
22159,55,3,0,2366,1,1,30,7,240,94,4,0,0
22160,33,3,0,71,0,0,26,2,86,335,3,2,1
22161,36,3,0,953,1,1,4,5,154,354,2,3,0
22162,25,3,0,99,1,1,16,5,166,102,4,0,0
22163,41,3,0,1194,0,0,14,8,254,50,5,0,0
22164,37,2,0,531,0,0,17,6,197,150,7,0,0
22165,36,2,0,30,0,0,27,8,267,111,2,0,0
22166,34,2,0,27446,1,0,21,1,51,203,2,0,0
22167,44,2,0,438,1,0,8,5,158,37,3,1,0
22168,46,1,0,323,1,0,7,5,157,108,6,0,0
22169,52,3,0,1988,1,0,6,5,156,88,1,1,0
22170,31,3,0,395,1,0,9,2,69,155,3,0,0
22171,41,1,0,484,1,0,7,7,217,321,3,0,0
22172,42,2,0,808,1,0,9,7,219,121,1,0,0
22173,46,1,0,8873,1,0,24,7,234,314,2,0,0
22174,33,3,0,22867,1,0,10,2,70,165,1,5,0
22175,35,2,0,84,1,1,6,5,156,954,1,0,1
22176,55,1,0,150,0,0,8,7,218,124,1,0,0
22177,59,1,0,100,0,0,5,8,245,1134,1,0,1
22178,64,0,0,2352,0,0,4,5,154,153,2,11,1
22179,40,3,0,572,0,0,2,2,62,133,3,2,0
22180,33,2,0,1762,1,0,19,1,49,146,2,0,0
22181,75,1,0,3324,0,0,2,2,62,149,1,0,0
22182,36,2,0,409,1,0,12,6,192,72,1,0,0
22183,54,2,0,3846,1,1,19,6,199,216,2,0,0
22184,54,3,0,2437,0,0,27,8,267,1176,8,0,0
22185,31,3,0,3160,1,0,26,4,146,688,2,0,1
22186,29,3,0,11,1,0,12,5,162,214,4,0,0
22187,33,3,0,98,1,1,7,5,157,109,1,0,0
22188,28,3,0,270,1,0,7,5,157,49,2,2,0
22189,51,1,0,196,1,0,16,5,166,248,1,0,0
22190,27,3,0,11862,0,0,25,5,175,281,5,1,0
22191,30,2,0,311,1,1,5,6,185,94,4,0,0
22192,33,2,0,0,1,0,14,7,224,305,3,0,0
22193,60,3,0,10500,0,0,19,8,259,56,7,0,0
22194,57,2,0,164,0,0,9,6,189,139,2,0,0
22195,56,1,0,870,0,0,16,1,46,257,1,0,1
22196,39,1,0,239,0,0,29,8,269,204,2,0,0
22197,29,2,0,59,1,1,14,5,164,100,3,2,0
22198,40,1,0,3090,1,0,13,4,133,664,1,0,0
22199,34,2,0,-259,1,0,27,5,177,124,2,0,0
22200,47,3,0,761,1,0,11,7,221,80,2,0,0
22201,26,2,0,3,0,1,21,7,231,140,4,0,0
22202,35,1,0,1465,0,0,20,6,200,40,1,0,0
22203,43,1,0,108,1,1,15,5,165,420,4,0,0
22204,34,2,0,840,1,0,12,5,162,275,3,0,0
22205,28,2,0,9,1,0,17,10,317,115,1,0,0
22206,43,2,0,378,0,0,30,7,240,782,8,0,1
22207,51,0,0,0,0,0,5,6,185,409,1,0,0
22208,32,2,0,4471,1,0,3,2,63,197,1,2,0
22209,29,2,0,162,1,0,15,7,225,126,3,0,0
22210,34,2,0,4963,1,0,18,7,228,226,1,0,0
22211,40,2,0,264,1,0,14,5,164,222,2,0,0
22212,70,3,0,1295,0,0,26,3,116,698,1,0,0
22213,31,3,0,281,1,0,6,5,156,206,2,0,0
22214,51,2,0,2632,0,0,30,5,180,137,1,0,0
22215,47,2,0,8148,1,0,17,4,137,247,1,0,0
22216,57,1,0,-226,1,0,4,6,184,272,1,0,0
22217,55,2,0,3546,1,1,18,1,48,588,1,2,0
22218,24,2,0,3926,1,0,16,5,166,320,2,0,0
22219,70,2,0,616,0,0,27,4,147,149,2,1,0
22220,46,2,0,778,1,0,8,8,248,71,10,0,0
22221,26,3,0,3360,1,0,29,1,59,774,1,0,0
22222,45,1,0,305,1,0,4,2,64,211,1,0,0
22223,30,1,0,546,1,0,21,5,171,396,1,0,0
22224,36,2,0,229,1,0,28,7,238,258,2,0,0
22225,50,1,0,4979,0,0,6,4,126,180,1,0,1
22226,33,3,0,1240,1,0,4,2,64,505,2,1,0
22227,23,2,0,632,1,0,5,5,155,248,1,0,0
22228,48,3,0,150,1,0,9,2,69,168,2,7,0
22229,41,2,0,800,0,0,8,8,248,899,2,0,0
22230,53,3,0,0,1,0,14,7,224,119,3,0,0
22231,34,2,0,581,1,0,21,5,171,176,4,0,0
22232,25,3,0,1,1,0,13,5,163,9,5,0,0
22233,32,2,0,252,1,1,25,7,235,148,4,0,0
22234,34,2,0,1927,0,1,18,7,228,142,2,0,0
22235,33,1,0,211,1,0,12,5,162,172,2,0,0
22236,33,3,0,891,0,0,8,5,158,398,2,0,1
22237,47,2,0,665,0,0,18,8,258,885,3,0,0
22238,47,3,0,2820,0,0,20,6,200,92,3,0,0
22239,33,2,0,673,1,0,14,5,164,199,2,0,0
22240,38,3,0,334,1,0,13,8,253,139,2,0,0
22241,51,3,0,323,1,0,25,7,235,356,9,0,0
22242,45,2,0,1003,1,0,14,5,164,444,1,0,0
22243,33,0,0,1170,0,0,30,4,150,352,1,0,1
22244,49,3,0,4465,1,0,20,1,50,72,2,0,0
22245,51,2,0,-69,1,0,7,5,157,216,3,0,0
22246,38,3,0,4841,0,0,22,5,172,580,3,0,0
22247,48,1,0,1080,1,0,16,6,196,112,3,0,0
22248,48,1,0,5366,1,0,21,5,171,248,3,0,0
22249,54,2,0,3323,1,1,8,4,128,59,3,0,0
22250,47,2,0,-107,0,0,8,7,218,236,2,0,0
22251,43,1,1,-635,1,0,20,5,170,37,9,0,0
22252,33,2,0,86,0,1,21,1,51,183,3,1,0
22253,50,1,0,1064,1,0,8,8,248,31,2,0,0
22254,57,2,0,5313,0,0,3,6,183,200,1,0,1
22255,32,2,0,2833,1,0,30,3,120,415,1,0,0
22256,28,1,0,674,1,0,14,5,164,921,4,0,0
22257,42,3,0,559,0,0,19,8,259,88,1,0,0
22258,58,0,0,662,1,0,2,2,62,389,1,0,0
22259,36,0,0,36,1,0,29,5,179,705,1,0,0
22260,72,1,0,1612,0,0,7,8,247,530,2,0,1
22261,31,3,0,792,0,0,20,8,260,763,14,0,1
22262,31,2,0,442,1,0,29,1,59,355,3,3,0
22263,52,2,0,1405,0,1,17,7,227,753,2,0,1
22264,51,3,0,6503,0,0,21,1,51,178,5,0,0
22265,33,2,0,215,1,0,29,7,239,543,12,0,0
22266,60,3,0,662,0,0,20,6,200,241,4,0,0
22267,38,2,0,711,1,0,24,2,84,254,5,1,0
22268,54,3,0,349,1,0,18,1,48,257,1,0,0
22269,45,1,0,0,1,0,21,7,231,81,4,0,0
22270,27,2,0,58,1,0,28,5,178,82,1,0,0
22271,39,3,0,115,0,0,29,8,269,345,2,0,0
22272,27,3,0,1996,1,0,23,5,173,187,1,0,0
22273,56,1,0,-464,1,0,29,7,239,820,6,0,0
22274,28,2,0,970,0,0,8,1,38,137,1,1,0
22275,35,3,0,0,0,0,26,8,266,436,2,0,0
22276,31,2,0,-112,1,0,12,5,162,584,2,0,0
22277,41,2,0,1319,1,0,11,5,161,305,1,0,0
22278,32,3,0,264,1,0,9,5,159,211,2,0,0
22279,37,1,0,3154,1,0,17,4,137,404,1,3,1
22280,39,2,0,3870,1,0,20,4,140,72,1,0,0
22281,71,3,0,1486,0,0,21,4,141,110,3,0,0
22282,32,1,0,2,1,1,20,4,140,180,3,1,0
22283,35,2,0,-87,1,0,3,6,183,1363,7,0,1
22284,40,2,0,339,1,0,14,5,164,234,2,0,0
